
# Surface 0 of 1 surfaces

# Curve title: "'psi'"
# Contour 0, label:     0.49
 0.70625  2.95694  0.36 
 0.69375  2.95857  0.36 
 0.68125  2.96025  0.36 
 0.66875  2.96199  0.36 
 0.65625  2.96378  0.36 
 0.64375  2.96562  0.36 
 0.63125  2.96751  0.36 
 0.62327  2.96875  0.36 
 0.61875  2.96931  0.36 
 0.60625  2.97087  0.36 
 0.59375  2.97247  0.36 
 0.58125  2.97411  0.36 
 0.56875  2.97579  0.36 
 0.55625  2.9775  0.36 
 0.54375  2.97925  0.36 
 0.53125  2.98105  0.36 
 0.529873  2.98125  0.36 
 0.51875  2.98251  0.36 
 0.50625  2.98396  0.36 
 0.49375  2.98543  0.36 
 0.48125  2.98693  0.36 
 0.46875  2.98847  0.36 
 0.45625  2.99004  0.36 
 0.44375  2.99164  0.36 
 0.43125  2.99329  0.36 
 0.427788  2.99375  0.36 


# Contour 14, label:     0.35
 0.99375  2.93285  0.35 
 0.98125  2.93279  0.35 
 0.96875  2.93268  0.35 
 0.95625  2.93258  0.35 
 0.94375  2.93256  0.35 
 0.93125  2.93266  0.35 
 0.91875  2.93291  0.35 
 0.90625  2.93333  0.35 
 0.89375  2.9339  0.35 
 0.88125  2.93463  0.35 
 0.86875  2.9355  0.35 
 0.85625  2.93652  0.35 
 0.84375  2.93766  0.35 
 0.83125  2.93892  0.35 
 0.81875  2.9403  0.35 
 0.80625  2.9418  0.35 
 0.79375  2.9434  0.35 
 0.791112  2.94375  0.35 
 0.78125  2.94487  0.35 
 0.76875  2.94637  0.35 
 0.75625  2.94794  0.35 
 0.74375  2.94959  0.35 
 0.73125  2.95131  0.35 
 0.71875  2.9531  0.35 
 0.70625  2.95496  0.35 
 0.697826  2.95625  0.35 
 0.69375  2.95678  0.35 
 0.68125  2.95844  0.35 
 0.66875  2.96015  0.35 
 0.65625  2.96192  0.35 
 0.64375  2.96373  0.35 
 0.63125  2.9656  0.35 
 0.61875  2.96752  0.35 
 0.610945  2.96875  0.35 
 0.60625  2.96934  0.35 
 0.59375  2.97092  0.35 
 0.58125  2.97254  0.35 
 0.56875  2.97419  0.35 
 0.55625  2.97589  0.35 
 0.54375  2.97762  0.35 
 0.53125  2.9794  0.35 
 0.51875  2.98121  0.35 
 0.518493  2.98125  0.35 
 0.50625  2.98265  0.35 
 0.49375  2.98411  0.35 
 0.48125  2.9856  0.35 
 0.46875  2.98712  0.35 
 0.45625  2.98867  0.35 
 0.44375  2.99026  0.35 
 0.43125  2.99188  0.35 
 0.41875  2.99355  0.35 
 0.417279  2.99375  0.35 


# Contour 15, label:     0.34
 0.99375  2.93091  0.34 
 0.98125  2.93084  0.34 
 0.96875  2.93071  0.34 
 0.95625  2.93059  0.34 
 0.94375  2.93055  0.34 
 0.93125  2.93065  0.34 
 0.91875  2.93092  0.34 
 0.909499  2.93125  0.34 
 0.90625  2.93135  0.34 
 0.89375  2.93189  0.34 
 0.88125  2.93259  0.34 
 0.86875  2.93343  0.34 
 0.85625  2.9344  0.34 
 0.84375  2.93551  0.34 
 0.83125  2.93674  0.34 
 0.81875  2.93808  0.34 
 0.80625  2.93954  0.34 
 0.79375  2.9411  0.34 
 0.78125  2.94276  0.34 
 0.774218  2.94375  0.34 
 0.76875  2.9444  0.34 
 0.75625  2.94594  0.34 
 0.74375  2.94756  0.34 
 0.73125  2.94925  0.34 
 0.71875  2.95101  0.34 
 0.70625  2.95284  0.34 
 0.69375  2.95474  0.34 
 0.684102  2.95625  0.34 
 0.68125  2.95663  0.34 
 0.66875  2.95832  0.34 
 0.65625  2.96006  0.34 
 0.64375  2.96185  0.34 
 0.63125  2.96369  0.34 
 0.61875  2.96558  0.34 
 0.60625  2.96753  0.34 
 0.598618  2.96875  0.34 
 0.59375  2.96936  0.34 
 0.58125  2.97096  0.34 
 0.56875  2.9726  0.34 
 0.55625  2.97428  0.34 
 0.54375  2.97599  0.34 
 0.53125  2.97774  0.34 
 0.51875  2.97954  0.34 
 0.507085  2.98125  0.34 
 0.50625  2.98135  0.34 
 0.49375  2.98279  0.34 
 0.48125  2.98426  0.34 
 0.46875  2.98576  0.34 
 0.45625  2.9873  0.34 
 0.44375  2.98887  0.34 
 0.43125  2.99048  0.34 
 0.41875  2.99213  0.34 
 0.406756  2.99375  0.34 


# Contour 16, label:     0.33
 0.99375  2.92868  0.33 
 0.98125  2.92861  0.33 
 0.96875  2.92849  0.33 
 0.95625  2.92836  0.33 
 0.94375  2.92831  0.33 
 0.93125  2.92839  0.33 
 0.91875  2.92863  0.33 
 0.90625  2.92905  0.33 
 0.89375  2.92965  0.33 
 0.88125  2.93042  0.33 
 0.870251  2.93125  0.33 
 0.86875  2.93135  0.33 
 0.85625  2.93229  0.33 
 0.84375  2.93336  0.33 
